nutrition_key,country_key,month_key,hyperten,hyperten_male,hyperten_female,overweight,overweight_male,overweight_female,undernour,anemia_preg,anemia_non_preg,anemia_child,low_weight_babies
1541,9,5,39.6,42.3,36.3,62.4,60.2,64.9,10.9,28.7,25.5,23.0,9.5137339
1542,9,6,39.6,42.3,36.3,62.4,60.2,64.9,10.9,28.7,25.5,23.0,9.5137339
1543,9,7,39.6,42.3,36.3,62.4,60.2,64.9,10.9,28.7,25.5,23.0,9.5137339
1544,9,8,39.6,42.3,36.3,62.4,60.2,64.9,10.9,28.7,25.5,23.0,9.5137339
1545,9,9,39.6,42.3,36.3,62.4,60.2,64.9,10.9,28.7,25.5,23.0,9.5137339
1546,9,10,39.6,42.3,36.3,62.4,60.2,64.9,10.9,28.7,25.5,23.0,9.5137339
1547,9,11,39.6,42.3,36.3,62.4,60.2,64.9,10.9,28.7,25.5,23.0,9.5137339
1548,9,12,39.6,42.3,36.3,62.4,60.2,64.9,10.9,28.7,25.5,23.0,9.5137339
1549,9,13,39.6,42.4,36.2,62.9,60.8,65.3,10.5,28.4,25.3,22.5,9.4605255
1550,9,14,39.6,42.4,36.2,62.9,60.8,65.3,10.5,28.4,25.3,22.5,9.4605255
1551,9,15,39.6,42.4,36.2,62.9,60.8,65.3,10.5,28.4,25.3,22.5,9.4605255
1552,9,16,39.6,42.4,36.2,62.9,60.8,65.3,10.5,28.4,25.3,22.5,9.4605255
1553,9,17,39.6,42.4,36.2,62.9,60.8,65.3,10.5,28.4,25.3,22.5,9.4605255
1554,9,18,39.6,42.4,36.2,62.9,60.8,65.3,10.5,28.4,25.3,22.5,9.4605255
1555,9,19,39.6,42.4,36.2,62.9,60.8,65.3,10.5,28.4,25.3,22.5,9.4605255
1556,9,20,39.6,42.4,36.2,62.9,60.8,65.3,10.5,28.4,25.3,22.5,9.4605255
1557,9,21,39.6,42.4,36.2,62.9,60.8,65.3,10.5,28.4,25.3,22.5,9.4605255
1558,9,22,39.6,42.4,36.2,62.9,60.8,65.3,10.5,28.4,25.3,22.5,9.4605255
1559,9,23,39.6,42.4,36.2,62.9,60.8,65.3,10.5,28.4,25.3,22.5,9.4605255
1560,9,24,39.6,42.4,36.2,62.9,60.8,65.3,10.5,28.4,25.3,22.5,9.4605255
1561,9,25,39.5,42.5,36.1,63.4,61.4,65.7,9.9,28.2,25.2,22.1,9.4157372
1562,9,26,39.5,42.5,36.1,63.4,61.4,65.7,9.9,28.2,25.2,22.1,9.4157372
1563,9,27,39.5,42.5,36.1,63.4,61.4,65.7,9.9,28.2,25.2,22.1,9.4157372
1564,9,28,39.5,42.5,36.1,63.4,61.4,65.7,9.9,28.2,25.2,22.1,9.4157372
1565,9,29,39.5,42.5,36.1,63.4,61.4,65.7,9.9,28.2,25.2,22.1,9.4157372
1566,9,30,39.5,42.5,36.1,63.4,61.4,65.7,9.9,28.2,25.2,22.1,9.4157372
1567,9,31,39.5,42.5,36.1,63.4,61.4,65.7,9.9,28.2,25.2,22.1,9.4157372
1568,9,32,39.5,42.5,36.1,63.4,61.4,65.7,9.9,28.2,25.2,22.1,9.4157372
1569,9,33,39.5,42.5,36.1,63.4,61.4,65.7,9.9,28.2,25.2,22.1,9.4157372
1570,9,34,39.5,42.5,36.1,63.4,61.4,65.7,9.9,28.2,25.2,22.1,9.4157372
1571,9,35,39.5,42.5,36.1,63.4,61.4,65.7,9.9,28.2,25.2,22.1,9.4157372
1572,9,36,39.5,42.5,36.1,63.4,61.4,65.7,9.9,28.2,25.2,22.1,9.4157372
1573,9,37,39.5,42.5,36.0,63.9,62.0,66.1,9.4,27.9,25.1,21.7,9.3779955
1574,9,38,39.5,42.5,36.0,63.9,62.0,66.1,9.4,27.9,25.1,21.7,9.3779955
1575,9,39,39.5,42.5,36.0,63.9,62.0,66.1,9.4,27.9,25.1,21.7,9.3779955
1576,9,40,39.5,42.5,36.0,63.9,62.0,66.1,9.4,27.9,25.1,21.7,9.3779955
1577,9,41,39.5,42.5,36.0,63.9,62.0,66.1,9.4,27.9,25.1,21.7,9.3779955
1578,9,42,39.5,42.5,36.0,63.9,62.0,66.1,9.4,27.9,25.1,21.7,9.3779955
1579,9,43,39.5,42.5,36.0,63.9,62.0,66.1,9.4,27.9,25.1,21.7,9.3779955
1580,9,44,39.5,42.5,36.0,63.9,62.0,66.1,9.4,27.9,25.1,21.7,9.3779955
1581,9,45,39.5,42.5,36.0,63.9,62.0,66.1,9.4,27.9,25.1,21.7,9.3779955
1582,9,46,39.5,42.5,36.0,63.9,62.0,66.1,9.4,27.9,25.1,21.7,9.3779955
1583,9,47,39.5,42.5,36.0,63.9,62.0,66.1,9.4,27.9,25.1,21.7,9.3779955
1584,9,48,39.5,42.5,36.0,63.9,62.0,66.1,9.4,27.9,25.1,21.7,9.3779955
1585,9,49,39.4,42.5,35.9,64.4,62.6,66.5,9.6,27.7,25.0,21.5,9.3472462
1586,9,50,39.4,42.5,35.9,64.4,62.6,66.5,9.6,27.7,25.0,21.5,9.3472462
1587,9,51,39.4,42.5,35.9,64.4,62.6,66.5,9.6,27.7,25.0,21.5,9.3472462
1588,9,52,39.4,42.5,35.9,64.4,62.6,66.5,9.6,27.7,25.0,21.5,9.3472462
1589,9,53,39.4,42.5,35.9,64.4,62.6,66.5,9.6,27.7,25.0,21.5,9.3472462
1590,9,54,39.4,42.5,35.9,64.4,62.6,66.5,9.6,27.7,25.0,21.5,9.3472462
1591,9,55,39.4,42.5,35.9,64.4,62.6,66.5,9.6,27.7,25.0,21.5,9.3472462
1592,9,56,39.4,42.5,35.9,64.4,62.6,66.5,9.6,27.7,25.0,21.5,9.3472462
1593,9,57,39.4,42.5,35.9,64.4,62.6,66.5,9.6,27.7,25.0,21.5,9.3472462
1594,9,58,39.4,42.5,35.9,64.4,62.6,66.5,9.6,27.7,25.0,21.5,9.3472462
1595,9,59,39.4,42.5,35.9,64.4,62.6,66.5,9.6,27.7,25.0,21.5,9.3472462
1596,9,60,39.4,42.5,35.9,64.4,62.6,66.5,9.6,27.7,25.0,21.5,9.3472462
1597,9,61,39.4,42.5,35.8,64.9,63.3,66.8,10.2,27.4,24.9,21.2,9.322896
1598,9,62,39.4,42.5,35.8,64.9,63.3,66.8,10.2,27.4,24.9,21.2,9.322896
1599,9,63,39.4,42.5,35.8,64.9,63.3,66.8,10.2,27.4,24.9,21.2,9.322896
1600,9,64,39.4,42.5,35.8,64.9,63.3,66.8,10.2,27.4,24.9,21.2,9.322896
1601,9,65,39.4,42.5,35.8,64.9,63.3,66.8,10.2,27.4,24.9,21.2,9.322896
1602,9,66,39.4,42.5,35.8,64.9,63.3,66.8,10.2,27.4,24.9,21.2,9.322896
1603,9,67,39.4,42.5,35.8,64.9,63.3,66.8,10.2,27.4,24.9,21.2,9.322896
1604,9,68,39.4,42.5,35.8,64.9,63.3,66.8,10.2,27.4,24.9,21.2,9.322896
1605,9,69,39.4,42.5,35.8,64.9,63.3,66.8,10.2,27.4,24.9,21.2,9.322896
1606,9,70,39.4,42.5,35.8,64.9,63.3,66.8,10.2,27.4,24.9,21.2,9.322896
1607,9,71,39.4,42.5,35.8,64.9,63.3,66.8,10.2,27.4,24.9,21.2,9.322896
1608,9,72,39.4,42.5,35.8,64.9,63.3,66.8,10.2,27.4,24.9,21.2,9.322896
1609,9,73,39.3,42.5,35.8,65.4,63.9,67.2,12.1,27.3,25.1,21.2,9.3018131
1610,9,74,39.3,42.5,35.8,65.4,63.9,67.2,12.1,27.3,25.1,21.2,9.3018131
1611,9,75,39.3,42.5,35.8,65.4,63.9,67.2,12.1,27.3,25.1,21.2,9.3018131
1612,9,76,39.3,42.5,35.8,65.4,63.9,67.2,12.1,27.3,25.1,21.2,9.3018131
1613,9,77,39.3,42.5,35.8,65.4,63.9,67.2,12.1,27.3,25.1,21.2,9.3018131
1614,9,78,39.3,42.5,35.8,65.4,63.9,67.2,12.1,27.3,25.1,21.2,9.3018131
1615,9,79,39.3,42.5,35.8,65.4,63.9,67.2,12.1,27.3,25.1,21.2,9.3018131
1616,9,80,39.3,42.5,35.8,65.4,63.9,67.2,12.1,27.3,25.1,21.2,9.3018131
1617,9,81,39.3,42.5,35.8,65.4,63.9,67.2,12.1,27.3,25.1,21.2,9.3018131
1618,9,82,39.3,42.5,35.8,65.4,63.9,67.2,12.1,27.3,25.1,21.2,9.3018131
1619,9,83,39.3,42.5,35.8,65.4,63.9,67.2,12.1,27.3,25.1,21.2,9.3018131
1620,9,84,39.3,42.5,35.8,65.4,63.9,67.2,12.1,27.3,25.1,21.2,9.3018131
1621,9,85,39.2,42.4,35.7,65.9,64.5,67.6,14.9,27.2,25.4,21.3,9.2832861
1622,9,86,39.2,42.4,35.7,65.9,64.5,67.6,14.9,27.2,25.4,21.3,9.2832861
1623,9,87,39.2,42.4,35.7,65.9,64.5,67.6,14.9,27.2,25.4,21.3,9.2832861
1624,9,88,39.2,42.4,35.7,65.9,64.5,67.6,14.9,27.2,25.4,21.3,9.2832861
1625,9,89,39.2,42.4,35.7,65.9,64.5,67.6,14.9,27.2,25.4,21.3,9.2832861
1626,9,90,39.2,42.4,35.7,65.9,64.5,67.6,14.9,27.2,25.4,21.3,9.2832861
1627,9,91,39.2,42.4,35.7,65.9,64.5,67.6,14.9,27.2,25.4,21.3,9.2832861
1628,9,92,39.2,42.4,35.7,65.9,64.5,67.6,14.9,27.2,25.4,21.3,9.2832861
1629,9,93,39.2,42.4,35.7,65.9,64.5,67.6,14.9,27.2,25.4,21.3,9.2832861
1630,9,94,39.2,42.4,35.7,65.9,64.5,67.6,14.9,27.2,25.4,21.3,9.2832861
1631,9,95,39.2,42.4,35.7,65.9,64.5,67.6,14.9,27.2,25.4,21.3,9.2832861
1632,9,96,39.2,42.4,35.7,65.9,64.5,67.6,14.9,27.2,25.4,21.3,9.2832861
1633,9,97,39.1,42.4,35.5,66.4,65.1,68.0,12.6,27.3,25.8,21.5,9.2678022
1634,9,98,39.1,42.4,35.5,66.4,65.1,68.0,12.6,27.3,25.8,21.5,9.2678022
1635,9,99,39.1,42.4,35.5,66.4,65.1,68.0,12.6,27.3,25.8,21.5,9.2678022
1636,9,100,39.1,42.4,35.5,66.4,65.1,68.0,12.6,27.3,25.8,21.5,9.2678022
1637,9,101,39.1,42.4,35.5,66.4,65.1,68.0,12.6,27.3,25.8,21.5,9.2678022
1638,9,102,39.1,42.4,35.5,66.4,65.1,68.0,12.6,27.3,25.8,21.5,9.2678022
1639,9,103,39.1,42.4,35.5,66.4,65.1,68.0,12.6,27.3,25.8,21.5,9.2678022
1640,9,104,39.1,42.4,35.5,66.4,65.1,68.0,12.6,27.3,25.8,21.5,9.2678022
1641,9,105,39.1,42.4,35.5,66.4,65.1,68.0,12.6,27.3,25.8,21.5,9.2678022
1642,9,106,39.1,42.4,35.5,66.4,65.1,68.0,12.6,27.3,25.8,21.5,9.2678022
1643,9,107,39.1,42.4,35.5,66.4,65.1,68.0,12.6,27.3,25.8,21.5,9.2678022
1644,9,108,39.1,42.4,35.5,66.4,65.1,68.0,12.6,27.3,25.8,21.5,9.2678022
1645,9,109,38.9,42.3,35.4,66.9,65.7,68.3,9.6,27.3,26.2,21.6,9.2535563
1646,9,110,38.9,42.3,35.4,66.9,65.7,68.3,9.6,27.3,26.2,21.6,9.2535563
1647,9,111,38.9,42.3,35.4,66.9,65.7,68.3,9.6,27.3,26.2,21.6,9.2535563
1648,9,112,38.9,42.3,35.4,66.9,65.7,68.3,9.6,27.3,26.2,21.6,9.2535563
1649,9,113,38.9,42.3,35.4,66.9,65.7,68.3,9.6,27.3,26.2,21.6,9.2535563
1650,9,114,38.9,42.3,35.4,66.9,65.7,68.3,9.6,27.3,26.2,21.6,9.2535563
1651,9,115,38.9,42.3,35.4,66.9,65.7,68.3,9.6,27.3,26.2,21.6,9.2535563
1652,9,116,38.9,42.3,35.4,66.9,65.7,68.3,9.6,27.3,26.2,21.6,9.2535563
1653,9,117,38.9,42.3,35.4,66.9,65.7,68.3,9.6,27.3,26.2,21.6,9.2535563
1654,9,118,38.9,42.3,35.4,66.9,65.7,68.3,9.6,27.3,26.2,21.6,9.2535563
1655,9,119,38.9,42.3,35.4,66.9,65.7,68.3,9.6,27.3,26.2,21.6,9.2535563
1656,9,120,38.9,42.3,35.4,66.9,65.7,68.3,9.6,27.3,26.2,21.6,9.2535563
1657,9,121,38.7,42.2,35.2,67.4,66.3,68.7,5.9,27.4,26.6,21.8,9.2394466
1658,9,122,38.7,42.2,35.2,67.4,66.3,68.7,5.9,27.4,26.6,21.8,9.2394466
1659,9,123,38.7,42.2,35.2,67.4,66.3,68.7,5.9,27.4,26.6,21.8,9.2394466
1660,9,124,38.7,42.2,35.2,67.4,66.3,68.7,5.9,27.4,26.6,21.8,9.2394466
1661,9,125,38.7,42.2,35.2,67.4,66.3,68.7,5.9,27.4,26.6,21.8,9.2394466
1662,9,126,38.7,42.2,35.2,67.4,66.3,68.7,5.9,27.4,26.6,21.8,9.2394466
1663,9,127,38.7,42.2,35.2,67.4,66.3,68.7,5.9,27.4,26.6,21.8,9.2394466
1664,9,128,38.7,42.2,35.2,67.4,66.3,68.7,5.9,27.4,26.6,21.8,9.2394466
1665,9,129,38.7,42.2,35.2,67.4,66.3,68.7,5.9,27.4,26.6,21.8,9.2394466
1666,9,130,38.7,42.2,35.2,67.4,66.3,68.7,5.9,27.4,26.6,21.8,9.2394466
1667,9,131,38.7,42.2,35.2,67.4,66.3,68.7,5.9,27.4,26.6,21.8,9.2394466
1668,9,132,38.7,42.2,35.2,67.4,66.3,68.7,5.9,27.4,26.6,21.8,9.2394466
1669,9,133,38.6,42.2,34.9,67.9,66.9,69.1,6.2,27.5,27.1,22.0,9.2394466
1670,9,134,38.6,42.2,34.9,67.9,66.9,69.1,6.2,27.5,27.1,22.0,9.2394466
1671,9,135,38.6,42.2,34.9,67.9,66.9,69.1,6.2,27.5,27.1,22.0,9.2394466
1672,9,136,38.6,42.2,34.9,67.9,66.9,69.1,6.2,27.5,27.1,22.0,9.2394466
1673,9,137,38.6,42.2,34.9,67.9,66.9,69.1,6.2,27.5,27.1,22.0,9.2394466
1674,9,138,38.6,42.2,34.9,67.9,66.9,69.1,6.2,27.5,27.1,22.0,9.2394466
1675,9,139,38.6,42.2,34.9,67.9,66.9,69.1,6.2,27.5,27.1,22.0,9.2394466
1676,9,140,38.6,42.2,34.9,67.9,66.9,69.1,6.2,27.5,27.1,22.0,9.2394466
1677,9,141,38.6,42.2,34.9,67.9,66.9,69.1,6.2,27.5,27.1,22.0,9.2394466
1678,9,142,38.6,42.2,34.9,67.9,66.9,69.1,6.2,27.5,27.1,22.0,9.2394466
1679,9,143,38.6,42.2,34.9,67.9,66.9,69.1,6.2,27.5,27.1,22.0,9.2394466
1680,9,144,38.6,42.2,34.9,67.9,66.9,69.1,6.2,27.5,27.1,22.0,9.2394466
1681,9,145,38.4,42.2,34.7,67.9,66.9,69.1,6.7,27.6,27.5,22.3,9.2394466
1682,9,146,38.4,42.2,34.7,67.9,66.9,69.1,6.7,27.6,27.5,22.3,9.2394466
1683,9,147,38.4,42.2,34.7,67.9,66.9,69.1,6.7,27.6,27.5,22.3,9.2394466
1684,9,148,38.4,42.2,34.7,67.9,66.9,69.1,6.7,27.6,27.5,22.3,9.2394466
1685,9,149,38.4,42.2,34.7,67.9,66.9,69.1,6.7,27.6,27.5,22.3,9.2394466
1686,9,150,38.4,42.2,34.7,67.9,66.9,69.1,6.7,27.6,27.5,22.3,9.2394466
1687,9,151,38.4,42.2,34.7,67.9,66.9,69.1,6.7,27.6,27.5,22.3,9.2394466
1688,9,152,38.4,42.2,34.7,67.9,66.9,69.1,6.7,27.6,27.5,22.3,9.2394466
1689,9,153,38.4,42.2,34.7,67.9,66.9,69.1,6.7,27.6,27.5,22.3,9.2394466
1690,9,154,38.4,42.2,34.7,67.9,66.9,69.1,6.7,27.6,27.5,22.3,9.2394466
1691,9,155,38.4,42.2,34.7,67.9,66.9,69.1,6.7,27.6,27.5,22.3,9.2394466
1692,9,156,38.4,42.2,34.7,67.9,66.9,69.1,6.7,27.6,27.5,22.3,9.2394466
1693,9,157,38.3,42.1,34.5,67.9,66.9,69.1,7.2,27.7,27.9,22.5,9.2394466
1694,9,158,38.3,42.1,34.5,67.9,66.9,69.1,7.2,27.7,27.9,22.5,9.2394466
1695,9,159,38.3,42.1,34.5,67.9,66.9,69.1,7.2,27.7,27.9,22.5,9.2394466
1696,9,160,38.3,42.1,34.5,67.9,66.9,69.1,7.2,27.7,27.9,22.5,9.2394466
1697,9,161,38.3,42.1,34.5,67.9,66.9,69.1,7.2,27.7,27.9,22.5,9.2394466
1698,9,162,38.3,42.1,34.5,67.9,66.9,69.1,7.2,27.7,27.9,22.5,9.2394466
1699,9,163,38.3,42.1,34.5,67.9,66.9,69.1,7.2,27.7,27.9,22.5,9.2394466
1700,9,164,38.3,42.1,34.5,67.9,66.9,69.1,7.2,27.7,27.9,22.5,9.2394466
1701,9,165,38.3,42.1,34.5,67.9,66.9,69.1,7.2,27.7,27.9,22.5,9.2394466
1702,9,166,38.3,42.1,34.5,67.9,66.9,69.1,7.2,27.7,27.9,22.5,9.2394466
1703,9,167,38.3,42.1,34.5,67.9,66.9,69.1,7.2,27.7,27.9,22.5,9.2394466
1704,9,168,38.3,42.1,34.5,67.9,66.9,69.1,7.2,27.7,27.9,22.5,9.2394466
1705,9,169,38.1,42.1,34.2,67.9,66.9,69.1,9.3,27.7,28.3,22.8,9.2394466
1706,9,170,38.1,42.1,34.2,67.9,66.9,69.1,9.3,27.7,28.3,22.8,9.2394466
1707,9,171,38.1,42.1,34.2,67.9,66.9,69.1,9.3,27.7,28.3,22.8,9.2394466
1708,9,172,38.1,42.1,34.2,67.9,66.9,69.1,9.3,27.7,28.3,22.8,9.2394466
1709,9,173,38.1,42.1,34.2,67.9,66.9,69.1,9.3,27.7,28.3,22.8,9.2394466
1710,9,174,38.1,42.1,34.2,67.9,66.9,69.1,9.3,27.7,28.3,22.8,9.2394466
1711,9,175,38.1,42.1,34.2,67.9,66.9,69.1,9.3,27.7,28.3,22.8,9.2394466
1712,9,176,38.1,42.1,34.2,67.9,66.9,69.1,9.3,27.7,28.3,22.8,9.2394466
1713,9,177,38.1,42.1,34.2,67.9,66.9,69.1,9.3,27.7,28.3,22.8,9.2394466
1714,9,178,38.1,42.1,34.2,67.9,66.9,69.1,9.3,27.7,28.3,22.8,9.2394466
1715,9,179,38.1,42.1,34.2,67.9,66.9,69.1,9.3,27.7,28.3,22.8,9.2394466
1716,9,180,38.1,42.1,34.2,67.9,66.9,69.1,9.3,27.7,28.3,22.8,9.2394466
1717,9,181,38.1,42.1,34.2,67.9,66.9,69.1,9.3,27.7,28.3,22.8,9.2394466
1718,9,182,38.1,42.1,34.2,67.9,66.9,69.1,9.3,27.7,28.3,22.8,9.2394466
1719,9,183,38.1,42.1,34.2,67.9,66.9,69.1,9.3,27.7,28.3,22.8,9.2394466
1720,9,184,38.1,42.1,34.2,67.9,66.9,69.1,9.3,27.7,28.3,22.8,9.2394466
1721,9,185,38.1,42.1,34.2,67.9,66.9,69.1,9.3,27.7,28.3,22.8,9.2394466
1722,9,186,38.1,42.1,34.2,67.9,66.9,69.1,9.3,27.7,28.3,22.8,9.2394466
1723,9,187,38.1,42.1,34.2,67.9,66.9,69.1,9.3,27.7,28.3,22.8,9.2394466
1724,9,188,38.1,42.1,34.2,67.9,66.9,69.1,9.3,27.7,28.3,22.8,9.2394466
1725,9,189,38.1,42.1,34.2,67.9,66.9,69.1,9.3,27.7,28.3,22.8,9.2394466
1726,9,190,38.1,42.1,34.2,67.9,66.9,69.1,9.3,27.7,28.3,22.8,9.2394466
1727,9,191,38.1,42.1,34.2,67.9,66.9,69.1,9.3,27.7,28.3,22.8,9.2394466
1728,9,192,38.1,42.1,34.2,67.9,66.9,69.1,9.3,27.7,28.3,22.8,9.2394466
