month_key,country_key,qualityoflife_key,unemployment_rate,unemployment_rate_male,unemployment_rate_female,suicide_rate,suicide_rate_male,suicide_rate_female,sanitation_access,sanitation_access_urban,sanitation_access_rural,drinking_water_access,drinking_water_access_urban,drinking_water_access_rural,open_defecation_practice,death_probability_0509,death_probability_1014,death_probability_1519,death_probability_2024,catastrophic_health_expenditure_risk
133,5,901,4.5,4.97,3.9,8.2,9.9,6.3,86.08596623,91.6069093,78.74524369,92.31599823,97.45033321,85.48931518,0.592493964,1,1,1.5,2.6,12.3
134,5,902,4.5,4.97,3.9,8.2,9.9,6.3,86.08596623,91.6069093,78.74524369,92.31599823,97.45033321,85.48931518,0.592493964,1,1,1.5,2.6,12.3
135,5,903,4.5,4.97,3.9,8.2,9.9,6.3,86.08596623,91.6069093,78.74524369,92.31599823,97.45033321,85.48931518,0.592493964,1,1,1.5,2.6,12.3
136,5,904,4.5,4.97,3.9,8.2,9.9,6.3,86.08596623,91.6069093,78.74524369,92.31599823,97.45033321,85.48931518,0.592493964,1,1,1.5,2.6,12.3
137,5,905,4.5,4.97,3.9,8.2,9.9,6.3,86.08596623,91.6069093,78.74524369,92.31599823,97.45033321,85.48931518,0.592493964,1,1,1.5,2.6,12.3
138,5,906,4.5,4.97,3.9,8.2,9.9,6.3,86.08596623,91.6069093,78.74524369,92.31599823,97.45033321,85.48931518,0.592493964,1,1,1.5,2.6,12.3
139,5,907,4.5,4.97,3.9,8.2,9.9,6.3,86.08596623,91.6069093,78.74524369,92.31599823,97.45033321,85.48931518,0.592493964,1,1,1.5,2.6,12.3
140,5,908,4.5,4.97,3.9,8.2,9.9,6.3,86.08596623,91.6069093,78.74524369,92.31599823,97.45033321,85.48931518,0.592493964,1,1,1.5,2.6,12.3
141,5,909,4.5,4.97,3.9,8.2,9.9,6.3,86.08596623,91.6069093,78.74524369,92.31599823,97.45033321,85.48931518,0.592493964,1,1,1.5,2.6,12.3
142,5,910,4.5,4.97,3.9,8.2,9.9,6.3,86.08596623,91.6069093,78.74524369,92.31599823,97.45033321,85.48931518,0.592493964,1,1,1.5,2.6,12.3
143,5,911,4.5,4.97,3.9,8.2,9.9,6.3,86.08596623,91.6069093,78.74524369,92.31599823,97.45033321,85.48931518,0.592493964,1,1,1.5,2.6,12.3
144,5,912,4.5,4.97,3.9,8.2,9.9,6.3,86.08596623,91.6069093,78.74524369,92.31599823,97.45033321,85.48931518,0.592493964,1,1,1.5,2.6,12.3
145,5,913,4.4,4.86,3.81,8.1,9.9,6.3,87.70748822,92.49268842,81.02170168,92.84090791,97.38095417,86.49764558,0.517184618,1,1,1.4,2.5,11.2
146,5,914,4.4,4.86,3.81,8.1,9.9,6.3,87.70748822,92.49268842,81.02170168,92.84090791,97.38095417,86.49764558,0.517184618,1,1,1.4,2.5,11.2
147,5,915,4.4,4.86,3.81,8.1,9.9,6.3,87.70748822,92.49268842,81.02170168,92.84090791,97.38095417,86.49764558,0.517184618,1,1,1.4,2.5,11.2
148,5,916,4.4,4.86,3.81,8.1,9.9,6.3,87.70748822,92.49268842,81.02170168,92.84090791,97.38095417,86.49764558,0.517184618,1,1,1.4,2.5,11.2
149,5,917,4.4,4.86,3.81,8.1,9.9,6.3,87.70748822,92.49268842,81.02170168,92.84090791,97.38095417,86.49764558,0.517184618,1,1,1.4,2.5,11.2
150,5,918,4.4,4.86,3.81,8.1,9.9,6.3,87.70748822,92.49268842,81.02170168,92.84090791,97.38095417,86.49764558,0.517184618,1,1,1.4,2.5,11.2
151,5,919,4.4,4.86,3.81,8.1,9.9,6.3,87.70748822,92.49268842,81.02170168,92.84090791,97.38095417,86.49764558,0.517184618,1,1,1.4,2.5,11.2
152,5,920,4.4,4.86,3.81,8.1,9.9,6.3,87.70748822,92.49268842,81.02170168,92.84090791,97.38095417,86.49764558,0.517184618,1,1,1.4,2.5,11.2
153,5,921,4.4,4.86,3.81,8.1,9.9,6.3,87.70748822,92.49268842,81.02170168,92.84090791,97.38095417,86.49764558,0.517184618,1,1,1.4,2.5,11.2
154,5,922,4.4,4.86,3.81,8.1,9.9,6.3,87.70748822,92.49268842,81.02170168,92.84090791,97.38095417,86.49764558,0.517184618,1,1,1.4,2.5,11.2
155,5,923,4.4,4.86,3.81,8.1,9.9,6.3,87.70748822,92.49268842,81.02170168,92.84090791,97.38095417,86.49764558,0.517184618,1,1,1.4,2.5,11.2
156,5,924,4.4,4.86,3.81,8.1,9.9,6.3,87.70748822,92.49268842,81.02170168,92.84090791,97.38095417,86.49764558,0.517184618,1,1,1.4,2.5,11.2
157,5,925,4.3,4.75,3.72,8.1,9.9,6.3,89.29564155,93.38171024,83.30194159,93.33588436,97.31151682,87.50417914,0.447021569,1,1,1.4,2.5,9.5
158,5,926,4.3,4.75,3.72,8.1,9.9,6.3,89.29564155,93.38171024,83.30194159,93.33588436,97.31151682,87.50417914,0.447021569,1,1,1.4,2.5,9.5
159,5,927,4.3,4.75,3.72,8.1,9.9,6.3,89.29564155,93.38171024,83.30194159,93.33588436,97.31151682,87.50417914,0.447021569,1,1,1.4,2.5,9.5
160,5,928,4.3,4.75,3.72,8.1,9.9,6.3,89.29564155,93.38171024,83.30194159,93.33588436,97.31151682,87.50417914,0.447021569,1,1,1.4,2.5,9.5
161,5,929,4.3,4.75,3.72,8.1,9.9,6.3,89.29564155,93.38171024,83.30194159,93.33588436,97.31151682,87.50417914,0.447021569,1,1,1.4,2.5,9.5
162,5,930,4.3,4.75,3.72,8.1,9.9,6.3,89.29564155,93.38171024,83.30194159,93.33588436,97.31151682,87.50417914,0.447021569,1,1,1.4,2.5,9.5
163,5,931,4.3,4.75,3.72,8.1,9.9,6.3,89.29564155,93.38171024,83.30194159,93.33588436,97.31151682,87.50417914,0.447021569,1,1,1.4,2.5,9.5
164,5,932,4.3,4.75,3.72,8.1,9.9,6.3,89.29564155,93.38171024,83.30194159,93.33588436,97.31151682,87.50417914,0.447021569,1,1,1.4,2.5,9.5
165,5,933,4.3,4.75,3.72,8.1,9.9,6.3,89.29564155,93.38171024,83.30194159,93.33588436,97.31151682,87.50417914,0.447021569,1,1,1.4,2.5,9.5
166,5,934,4.3,4.75,3.72,8.1,9.9,6.3,89.29564155,93.38171024,83.30194159,93.33588436,97.31151682,87.50417914,0.447021569,1,1,1.4,2.5,9.5
167,5,935,4.3,4.75,3.72,8.1,9.9,6.3,89.29564155,93.38171024,83.30194159,93.33588436,97.31151682,87.50417914,0.447021569,1,1,1.4,2.5,9.5
168,5,936,4.3,4.75,3.72,8.1,9.9,6.3,89.29564155,93.38171024,83.30194159,93.33588436,97.31151682,87.50417914,0.447021569,1,1,1.4,2.5,9.5
169,5,937,4.6,5.08,3.98,8.1,9.8,6.2,90.85138344,94.27397476,85.58596341,93.81326727,97.21319974,88.58270632,0.381815138,0.9,1,1.3,2.5,8
170,5,938,4.6,5.08,3.98,8.1,9.8,6.2,90.85138344,94.27397476,85.58596341,93.81326727,97.21319974,88.58270632,0.381815138,0.9,1,1.3,2.5,8
171,5,939,4.6,5.08,3.98,8.1,9.8,6.2,90.85138344,94.27397476,85.58596341,93.81326727,97.21319974,88.58270632,0.381815138,0.9,1,1.3,2.5,8
172,5,940,4.6,5.08,3.98,8.1,9.8,6.2,90.85138344,94.27397476,85.58596341,93.81326727,97.21319974,88.58270632,0.381815138,0.9,1,1.3,2.5,8
173,5,941,4.6,5.08,3.98,8.1,9.8,6.2,90.85138344,94.27397476,85.58596341,93.81326727,97.21319974,88.58270632,0.381815138,0.9,1,1.3,2.5,8
174,5,942,4.6,5.08,3.98,8.1,9.8,6.2,90.85138344,94.27397476,85.58596341,93.81326727,97.21319974,88.58270632,0.381815138,0.9,1,1.3,2.5,8
175,5,943,4.6,5.08,3.98,8.1,9.8,6.2,90.85138344,94.27397476,85.58596341,93.81326727,97.21319974,88.58270632,0.381815138,0.9,1,1.3,2.5,8
176,5,944,4.6,5.08,3.98,8.1,9.8,6.2,90.85138344,94.27397476,85.58596341,93.81326727,97.21319974,88.58270632,0.381815138,0.9,1,1.3,2.5,8
177,5,945,4.6,5.08,3.98,8.1,9.8,6.2,90.85138344,94.27397476,85.58596341,93.81326727,97.21319974,88.58270632,0.381815138,0.9,1,1.3,2.5,8
178,5,946,4.6,5.08,3.98,8.1,9.8,6.2,90.85138344,94.27397476,85.58596341,93.81326727,97.21319974,88.58270632,0.381815138,0.9,1,1.3,2.5,8
179,5,947,4.6,5.08,3.98,8.1,9.8,6.2,90.85138344,94.27397476,85.58596341,93.81326727,97.21319974,88.58270632,0.381815138,0.9,1,1.3,2.5,8
180,5,948,4.6,5.08,3.98,8.1,9.8,6.2,90.85138344,94.27397476,85.58596341,93.81326727,97.21319974,88.58270632,0.381815138,0.9,1,1.3,2.5,8
181,5,949,5,5.08,3.98,8.1,9.8,6.2,92.37617808,95.16948199,87.87376715,94.26111059,97.11488267,89.66123351,0.321344479,0.9,1,1.3,2.5,7.8
182,5,950,5,5.08,3.98,8.1,9.8,6.2,92.37617808,95.16948199,87.87376715,94.26111059,97.11488267,89.66123351,0.321344479,0.9,1,1.3,2.5,7.8
183,5,951,5,5.08,3.98,8.1,9.8,6.2,92.37617808,95.16948199,87.87376715,94.26111059,97.11488267,89.66123351,0.321344479,0.9,1,1.3,2.5,7.8
184,5,952,5,5.08,3.98,8.1,9.8,6.2,92.37617808,95.16948199,87.87376715,94.26111059,97.11488267,89.66123351,0.321344479,0.9,1,1.3,2.5,7.8
185,5,953,5,5.08,3.98,8.1,9.8,6.2,92.37617808,95.16948199,87.87376715,94.26111059,97.11488267,89.66123351,0.321344479,0.9,1,1.3,2.5,7.8
186,5,954,5,5.08,3.98,8.1,9.8,6.2,92.37617808,95.16948199,87.87376715,94.26111059,97.11488267,89.66123351,0.321344479,0.9,1,1.3,2.5,7.8
187,5,955,5,5.08,3.98,8.1,9.8,6.2,92.37617808,95.16948199,87.87376715,94.26111059,97.11488267,89.66123351,0.321344479,0.9,1,1.3,2.5,7.8
188,5,956,5,5.08,3.98,8.1,9.8,6.2,92.37617808,95.16948199,87.87376715,94.26111059,97.11488267,89.66123351,0.321344479,0.9,1,1.3,2.5,7.8
189,5,957,5,5.08,3.98,8.1,9.8,6.2,92.37617808,95.16948199,87.87376715,94.26111059,97.11488267,89.66123351,0.321344479,0.9,1,1.3,2.5,7.8
190,5,958,5,5.08,3.98,8.1,9.8,6.2,92.37617808,95.16948199,87.87376715,94.26111059,97.11488267,89.66123351,0.321344479,0.9,1,1.3,2.5,7.8
191,5,959,5,5.08,3.98,8.1,9.8,6.2,92.37617808,95.16948199,87.87376715,94.26111059,97.11488267,89.66123351,0.321344479,0.9,1,1.3,2.5,7.8
192,5,960,5,5.08,3.98,8.1,9.8,6.2,92.37617808,95.16948199,87.87376715,94.26111059,97.11488267,89.66123351,0.321344479,0.9,1,1.3,2.5,7.8
1,6,961,8.27,7.87,9.74,2.7,3.4,1.9,80.85126446,,,87.6600419,,,0.079550152,1.5,1.4,3,3.6,
2,6,962,8.27,7.87,9.74,2.7,3.4,1.9,80.85126446,,,87.6600419,,,0.079550152,1.5,1.4,3,3.6,
3,6,963,8.27,7.87,9.74,2.7,3.4,1.9,80.85126446,,,87.6600419,,,0.079550152,1.5,1.4,3,3.6,
4,6,964,8.27,7.87,9.74,2.7,3.4,1.9,80.85126446,,,87.6600419,,,0.079550152,1.5,1.4,3,3.6,
5,6,965,8.27,7.87,9.74,2.7,3.4,1.9,80.85126446,,,87.6600419,,,0.079550152,1.5,1.4,3,3.6,
6,6,966,8.27,7.87,9.74,2.7,3.4,1.9,80.85126446,,,87.6600419,,,0.079550152,1.5,1.4,3,3.6,
7,6,967,8.27,7.87,9.74,2.7,3.4,1.9,80.85126446,,,87.6600419,,,0.079550152,1.5,1.4,3,3.6,
8,6,968,8.27,7.87,9.74,2.7,3.4,1.9,80.85126446,,,87.6600419,,,0.079550152,1.5,1.4,3,3.6,
9,6,969,8.27,7.87,9.74,2.7,3.4,1.9,80.85126446,,,87.6600419,,,0.079550152,1.5,1.4,3,3.6,
10,6,970,8.27,7.87,9.74,2.7,3.4,1.9,80.85126446,,,87.6600419,,,0.079550152,1.5,1.4,3,3.6,
11,6,971,8.27,7.87,9.74,2.7,3.4,1.9,80.85126446,,,87.6600419,,,0.079550152,1.5,1.4,3,3.6,
12,6,972,8.27,7.87,9.74,2.7,3.4,1.9,80.85126446,,,87.6600419,,,0.079550152,1.5,1.4,3,3.6,
13,6,973,8.62,8.27,9.88,2.5,3.1,1.8,82.16044277,,,88.01646996,,,0.083428127,1.8,2,3.9,5.2,
14,6,974,8.62,8.27,9.88,2.5,3.1,1.8,82.16044277,,,88.01646996,,,0.083428127,1.8,2,3.9,5.2,
15,6,975,8.62,8.27,9.88,2.5,3.1,1.8,82.16044277,,,88.01646996,,,0.083428127,1.8,2,3.9,5.2,
16,6,976,8.62,8.27,9.88,2.5,3.1,1.8,82.16044277,,,88.01646996,,,0.083428127,1.8,2,3.9,5.2,
17,6,977,8.62,8.27,9.88,2.5,3.1,1.8,82.16044277,,,88.01646996,,,0.083428127,1.8,2,3.9,5.2,
18,6,978,8.62,8.27,9.88,2.5,3.1,1.8,82.16044277,,,88.01646996,,,0.083428127,1.8,2,3.9,5.2,
19,6,979,8.62,8.27,9.88,2.5,3.1,1.8,82.16044277,,,88.01646996,,,0.083428127,1.8,2,3.9,5.2,
20,6,980,8.62,8.27,9.88,2.5,3.1,1.8,82.16044277,,,88.01646996,,,0.083428127,1.8,2,3.9,5.2,
21,6,981,8.62,8.27,9.88,2.5,3.1,1.8,82.16044277,,,88.01646996,,,0.083428127,1.8,2,3.9,5.2,
22,6,982,8.62,8.27,9.88,2.5,3.1,1.8,82.16044277,,,88.01646996,,,0.083428127,1.8,2,3.9,5.2,
23,6,983,8.62,8.27,9.88,2.5,3.1,1.8,82.16044277,,,88.01646996,,,0.083428127,1.8,2,3.9,5.2,
24,6,984,8.62,8.27,9.88,2.5,3.1,1.8,82.16044277,,,88.01646996,,,0.083428127,1.8,2,3.9,5.2,
25,6,985,8.98,8.63,10.18,2.9,3.7,1.9,83.46962108,,,88.37289802,,,0.087306101,1.3,1.3,2.8,3.4,
26,6,986,8.98,8.63,10.18,2.9,3.7,1.9,83.46962108,,,88.37289802,,,0.087306101,1.3,1.3,2.8,3.4,
27,6,987,8.98,8.63,10.18,2.9,3.7,1.9,83.46962108,,,88.37289802,,,0.087306101,1.3,1.3,2.8,3.4,
28,6,988,8.98,8.63,10.18,2.9,3.7,1.9,83.46962108,,,88.37289802,,,0.087306101,1.3,1.3,2.8,3.4,
29,6,989,8.98,8.63,10.18,2.9,3.7,1.9,83.46962108,,,88.37289802,,,0.087306101,1.3,1.3,2.8,3.4,
30,6,990,8.98,8.63,10.18,2.9,3.7,1.9,83.46962108,,,88.37289802,,,0.087306101,1.3,1.3,2.8,3.4,
31,6,991,8.98,8.63,10.18,2.9,3.7,1.9,83.46962108,,,88.37289802,,,0.087306101,1.3,1.3,2.8,3.4,
32,6,992,8.98,8.63,10.18,2.9,3.7,1.9,83.46962108,,,88.37289802,,,0.087306101,1.3,1.3,2.8,3.4,
33,6,993,8.98,8.63,10.18,2.9,3.7,1.9,83.46962108,,,88.37289802,,,0.087306101,1.3,1.3,2.8,3.4,
34,6,994,8.98,8.63,10.18,2.9,3.7,1.9,83.46962108,,,88.37289802,,,0.087306101,1.3,1.3,2.8,3.4,
35,6,995,8.98,8.63,10.18,2.9,3.7,1.9,83.46962108,,,88.37289802,,,0.087306101,1.3,1.3,2.8,3.4,
36,6,996,8.98,8.63,10.18,2.9,3.7,1.9,83.46962108,,,88.37289802,,,0.087306101,1.3,1.3,2.8,3.4,
37,6,997,7.45,6.59,10.36,2.9,3.9,1.9,84.7787994,,,88.72932608,,,0.091184076,1.3,1.3,2.9,3.6,
38,6,998,7.45,6.59,10.36,2.9,3.9,1.9,84.7787994,,,88.72932608,,,0.091184076,1.3,1.3,2.9,3.6,
39,6,999,7.45,6.59,10.36,2.9,3.9,1.9,84.7787994,,,88.72932608,,,0.091184076,1.3,1.3,2.9,3.6,
40,6,1000,7.45,6.59,10.36,2.9,3.9,1.9,84.7787994,,,88.72932608,,,0.091184076,1.3,1.3,2.9,3.6,
41,6,1001,7.45,6.59,10.36,2.9,3.9,1.9,84.7787994,,,88.72932608,,,0.091184076,1.3,1.3,2.9,3.6,
42,6,1002,7.45,6.59,10.36,2.9,3.9,1.9,84.7787994,,,88.72932608,,,0.091184076,1.3,1.3,2.9,3.6,
43,6,1003,7.45,6.59,10.36,2.9,3.9,1.9,84.7787994,,,88.72932608,,,0.091184076,1.3,1.3,2.9,3.6,
44,6,1004,7.45,6.59,10.36,2.9,3.9,1.9,84.7787994,,,88.72932608,,,0.091184076,1.3,1.3,2.9,3.6,
45,6,1005,7.45,6.59,10.36,2.9,3.9,1.9,84.7787994,,,88.72932608,,,0.091184076,1.3,1.3,2.9,3.6,
46,6,1006,7.45,6.59,10.36,2.9,3.9,1.9,84.7787994,,,88.72932608,,,0.091184076,1.3,1.3,2.9,3.6,
47,6,1007,7.45,6.59,10.36,2.9,3.9,1.9,84.7787994,,,88.72932608,,,0.091184076,1.3,1.3,2.9,3.6,
48,6,1008,7.45,6.59,10.36,2.9,3.9,1.9,84.7787994,,,88.72932608,,,0.091184076,1.3,1.3,2.9,3.6,
49,6,1009,6.36,5.08,10.52,3,4,1.9,86.08797771,,,89.08575414,,,0.095062051,1.2,1.2,2.7,3.3,
50,6,1010,6.36,5.08,10.52,3,4,1.9,86.08797771,,,89.08575414,,,0.095062051,1.2,1.2,2.7,3.3,
51,6,1011,6.36,5.08,10.52,3,4,1.9,86.08797771,,,89.08575414,,,0.095062051,1.2,1.2,2.7,3.3,
52,6,1012,6.36,5.08,10.52,3,4,1.9,86.08797771,,,89.08575414,,,0.095062051,1.2,1.2,2.7,3.3,
53,6,1013,6.36,5.08,10.52,3,4,1.9,86.08797771,,,89.08575414,,,0.095062051,1.2,1.2,2.7,3.3,
54,6,1014,6.36,5.08,10.52,3,4,1.9,86.08797771,,,89.08575414,,,0.095062051,1.2,1.2,2.7,3.3,
55,6,1015,6.36,5.08,10.52,3,4,1.9,86.08797771,,,89.08575414,,,0.095062051,1.2,1.2,2.7,3.3,
56,6,1016,6.36,5.08,10.52,3,4,1.9,86.08797771,,,89.08575414,,,0.095062051,1.2,1.2,2.7,3.3,
57,6,1017,6.36,5.08,10.52,3,4,1.9,86.08797771,,,89.08575414,,,0.095062051,1.2,1.2,2.7,3.3,
58,6,1018,6.36,5.08,10.52,3,4,1.9,86.08797771,,,89.08575414,,,0.095062051,1.2,1.2,2.7,3.3,
59,6,1019,6.36,5.08,10.52,3,4,1.9,86.08797771,,,89.08575414,,,0.095062051,1.2,1.2,2.7,3.3,
60,6,1020,6.36,5.08,10.52,3,4,1.9,86.08797771,,,89.08575414,,,0.095062051,1.2,1.2,2.7,3.3,
61,6,1021,6.4,5.1,10.54,3,4.1,1.9,87.39715602,,,89.4421822,,,0.098940025,1.2,1.2,2.6,3.2,
62,6,1022,6.4,5.1,10.54,3,4.1,1.9,87.39715602,,,89.4421822,,,0.098940025,1.2,1.2,2.6,3.2,
63,6,1023,6.4,5.1,10.54,3,4.1,1.9,87.39715602,,,89.4421822,,,0.098940025,1.2,1.2,2.6,3.2,
64,6,1024,6.4,5.1,10.54,3,4.1,1.9,87.39715602,,,89.4421822,,,0.098940025,1.2,1.2,2.6,3.2,
65,6,1025,6.4,5.1,10.54,3,4.1,1.9,87.39715602,,,89.4421822,,,0.098940025,1.2,1.2,2.6,3.2,
66,6,1026,6.4,5.1,10.54,3,4.1,1.9,87.39715602,,,89.4421822,,,0.098940025,1.2,1.2,2.6,3.2,
67,6,1027,6.4,5.1,10.54,3,4.1,1.9,87.39715602,,,89.4421822,,,0.098940025,1.2,1.2,2.6,3.2,
68,6,1028,6.4,5.1,10.54,3,4.1,1.9,87.39715602,,,89.4421822,,,0.098940025,1.2,1.2,2.6,3.2,
69,6,1029,6.4,5.1,10.54,3,4.1,1.9,87.39715602,,,89.4421822,,,0.098940025,1.2,1.2,2.6,3.2,
70,6,1030,6.4,5.1,10.54,3,4.1,1.9,87.39715602,,,89.4421822,,,0.098940025,1.2,1.2,2.6,3.2,
71,6,1031,6.4,5.1,10.54,3,4.1,1.9,87.39715602,,,89.4421822,,,0.098940025,1.2,1.2,2.6,3.2,
72,6,1032,6.4,5.1,10.54,3,4.1,1.9,87.39715602,,,89.4421822,,,0.098940025,1.2,1.2,2.6,3.2,
73,6,1033,6.39,5.13,10.41,3,4.1,1.9,88.70633434,,,89.79861027,,,0.102818,1.5,1.7,4.3,5.3,8.7
74,6,1034,6.39,5.13,10.41,3,4.1,1.9,88.70633434,,,89.79861027,,,0.102818,1.5,1.7,4.3,5.3,8.7
75,6,1035,6.39,5.13,10.41,3,4.1,1.9,88.70633434,,,89.79861027,,,0.102818,1.5,1.7,4.3,5.3,8.7
76,6,1036,6.39,5.13,10.41,3,4.1,1.9,88.70633434,,,89.79861027,,,0.102818,1.5,1.7,4.3,5.3,8.7
77,6,1037,6.39,5.13,10.41,3,4.1,1.9,88.70633434,,,89.79861027,,,0.102818,1.5,1.7,4.3,5.3,8.7
78,6,1038,6.39,5.13,10.41,3,4.1,1.9,88.70633434,,,89.79861027,,,0.102818,1.5,1.7,4.3,5.3,8.7
79,6,1039,6.39,5.13,10.41,3,4.1,1.9,88.70633434,,,89.79861027,,,0.102818,1.5,1.7,4.3,5.3,8.7
80,6,1040,6.39,5.13,10.41,3,4.1,1.9,88.70633434,,,89.79861027,,,0.102818,1.5,1.7,4.3,5.3,8.7
81,6,1041,6.39,5.13,10.41,3,4.1,1.9,88.70633434,,,89.79861027,,,0.102818,1.5,1.7,4.3,5.3,8.7
82,6,1042,6.39,5.13,10.41,3,4.1,1.9,88.70633434,,,89.79861027,,,0.102818,1.5,1.7,4.3,5.3,8.7
83,6,1043,6.39,5.13,10.41,3,4.1,1.9,88.70633434,,,89.79861027,,,0.102818,1.5,1.7,4.3,5.3,8.7
84,6,1044,6.39,5.13,10.41,3,4.1,1.9,88.70633434,,,89.79861027,,,0.102818,1.5,1.7,4.3,5.3,8.7
85,6,1045,6.4,5.11,10.47,3,4,1.8,90.01551265,,,90.15503833,,,0.106695975,1.1,1.1,2.9,3.5,5.9
86,6,1046,6.4,5.11,10.47,3,4,1.8,90.01551265,,,90.15503833,,,0.106695975,1.1,1.1,2.9,3.5,5.9
87,6,1047,6.4,5.11,10.47,3,4,1.8,90.01551265,,,90.15503833,,,0.106695975,1.1,1.1,2.9,3.5,5.9
88,6,1048,6.4,5.11,10.47,3,4,1.8,90.01551265,,,90.15503833,,,0.106695975,1.1,1.1,2.9,3.5,5.9
89,6,1049,6.4,5.11,10.47,3,4,1.8,90.01551265,,,90.15503833,,,0.106695975,1.1,1.1,2.9,3.5,5.9
90,6,1050,6.4,5.11,10.47,3,4,1.8,90.01551265,,,90.15503833,,,0.106695975,1.1,1.1,2.9,3.5,5.9
91,6,1051,6.4,5.11,10.47,3,4,1.8,90.01551265,,,90.15503833,,,0.106695975,1.1,1.1,2.9,3.5,5.9
92,6,1052,6.4,5.11,10.47,3,4,1.8,90.01551265,,,90.15503833,,,0.106695975,1.1,1.1,2.9,3.5,5.9
93,6,1053,6.4,5.11,10.47,3,4,1.8,90.01551265,,,90.15503833,,,0.106695975,1.1,1.1,2.9,3.5,5.9
94,6,1054,6.4,5.11,10.47,3,4,1.8,90.01551265,,,90.15503833,,,0.106695975,1.1,1.1,2.9,3.5,5.9
95,6,1055,6.4,5.11,10.47,3,4,1.8,90.01551265,,,90.15503833,,,0.106695975,1.1,1.1,2.9,3.5,5.9
96,6,1056,6.4,5.11,10.47,3,4,1.8,90.01551265,,,90.15503833,,,0.106695975,1.1,1.1,2.9,3.5,5.9
97,6,1057,6.41,5.11,10.48,3,4.1,1.8,91.32469096,,,90.51146639,,,0.110573949,1.1,1.2,2.7,3.4,6
98,6,1058,6.41,5.11,10.48,3,4.1,1.8,91.32469096,,,90.51146639,,,0.110573949,1.1,1.2,2.7,3.4,6
99,6,1059,6.41,5.11,10.48,3,4.1,1.8,91.32469096,,,90.51146639,,,0.110573949,1.1,1.2,2.7,3.4,6
100,6,1060,6.41,5.11,10.48,3,4.1,1.8,91.32469096,,,90.51146639,,,0.110573949,1.1,1.2,2.7,3.4,6
101,6,1061,6.41,5.11,10.48,3,4.1,1.8,91.32469096,,,90.51146639,,,0.110573949,1.1,1.2,2.7,3.4,6
102,6,1062,6.41,5.11,10.48,3,4.1,1.8,91.32469096,,,90.51146639,,,0.110573949,1.1,1.2,2.7,3.4,6
103,6,1063,6.41,5.11,10.48,3,4.1,1.8,91.32469096,,,90.51146639,,,0.110573949,1.1,1.2,2.7,3.4,6
104,6,1064,6.41,5.11,10.48,3,4.1,1.8,91.32469096,,,90.51146639,,,0.110573949,1.1,1.2,2.7,3.4,6
105,6,1065,6.41,5.11,10.48,3,4.1,1.8,91.32469096,,,90.51146639,,,0.110573949,1.1,1.2,2.7,3.4,6
106,6,1066,6.41,5.11,10.48,3,4.1,1.8,91.32469096,,,90.51146639,,,0.110573949,1.1,1.2,2.7,3.4,6
107,6,1067,6.41,5.11,10.48,3,4.1,1.8,91.32469096,,,90.51146639,,,0.110573949,1.1,1.2,2.7,3.4,6
108,6,1068,6.41,5.11,10.48,3,4.1,1.8,91.32469096,,,90.51146639,,,0.110573949,1.1,1.2,2.7,3.4,6
109,6,1069,6.35,5.07,10.37,2.8,3.8,1.8,92.63386927,,,90.86789445,,,0.114451924,1.1,1.2,2.7,3.4,7
110,6,1070,6.35,5.07,10.37,2.8,3.8,1.8,92.63386927,,,90.86789445,,,0.114451924,1.1,1.2,2.7,3.4,7
111,6,1071,6.35,5.07,10.37,2.8,3.8,1.8,92.63386927,,,90.86789445,,,0.114451924,1.1,1.2,2.7,3.4,7
112,6,1072,6.35,5.07,10.37,2.8,3.8,1.8,92.63386927,,,90.86789445,,,0.114451924,1.1,1.2,2.7,3.4,7
113,6,1073,6.35,5.07,10.37,2.8,3.8,1.8,92.63386927,,,90.86789445,,,0.114451924,1.1,1.2,2.7,3.4,7
114,6,1074,6.35,5.07,10.37,2.8,3.8,1.8,92.63386927,,,90.86789445,,,0.114451924,1.1,1.2,2.7,3.4,7
115,6,1075,6.35,5.07,10.37,2.8,3.8,1.8,92.63386927,,,90.86789445,,,0.114451924,1.1,1.2,2.7,3.4,7
116,6,1076,6.35,5.07,10.37,2.8,3.8,1.8,92.63386927,,,90.86789445,,,0.114451924,1.1,1.2,2.7,3.4,7
117,6,1077,6.35,5.07,10.37,2.8,3.8,1.8,92.63386927,,,90.86789445,,,0.114451924,1.1,1.2,2.7,3.4,7
118,6,1078,6.35,5.07,10.37,2.8,3.8,1.8,92.63386927,,,90.86789445,,,0.114451924,1.1,1.2,2.7,3.4,7
119,6,1079,6.35,5.07,10.37,2.8,3.8,1.8,92.63386927,,,90.86789445,,,0.114451924,1.1,1.2,2.7,3.4,7
120,6,1080,6.35,5.07,10.37,2.8,3.8,1.8,92.63386927,,,90.86789445,,,0.114451924,1.1,1.2,2.7,3.4,7
121,6,1081,6.31,5.05,10.27,2.8,3.8,1.7,93.94304759,,,91.22432251,,,0.118329899,1.1,1.2,2.6,3.3,6.8
122,6,1082,6.31,5.05,10.27,2.8,3.8,1.7,93.94304759,,,91.22432251,,,0.118329899,1.1,1.2,2.6,3.3,6.8
123,6,1083,6.31,5.05,10.27,2.8,3.8,1.7,93.94304759,,,91.22432251,,,0.118329899,1.1,1.2,2.6,3.3,6.8
124,6,1084,6.31,5.05,10.27,2.8,3.8,1.7,93.94304759,,,91.22432251,,,0.118329899,1.1,1.2,2.6,3.3,6.8
