month_key,country_key,population_key,p_male,p_female,p_rural,p_growth_urban,p_growth_rural,p_0004_male,p_0004_female,p_0509_male,p_0509_female,p_1014_male,p_1014_female,p_1519_male,p_1519_female,p_2024_male,p_2024_female,p_2529_male,p_2529_female,p_3034_male,p_3034_female,p_3539_male,p_3539_female,p_4044_male,p_4044_female,p_4549_male,p_4549_female,p_5054_male,p_5054_female,p_5559_male,p_5559_female,p_6064_male,p_6064_female,p_6569_male,p_6569_female,p_7074_male,p_7074_female,p_7579_male,p_7579_female,p_80UP_male,p_80UP_female
27,8,1371,49.60797399,50.39202601,28.504,3.128173182,0.085485427,8.638563554,7.86112359,7.991985449,7.416141574,9.966719235,9.318707377,10.88299456,10.20299591,10.12162924,9.573173314,9.06617491,8.733642948,8.302784805,8.092427537,7.599260289,7.391567098,6.901038437,6.764060704,6.047236376,6.109140922,4.713214019,4.937557761,2.894461623,3.307086098,1.827762441,2.30810971,1.554414477,2.067099564,1.406279709,2.049192582,1.021151022,1.6509411,1.064329857,2.217032212
28,8,1372,49.60797399,50.39202601,28.504,3.128173182,0.085485427,8.638563554,7.86112359,7.991985449,7.416141574,9.966719235,9.318707377,10.88299456,10.20299591,10.12162924,9.573173314,9.06617491,8.733642948,8.302784805,8.092427537,7.599260289,7.391567098,6.901038437,6.764060704,6.047236376,6.109140922,4.713214019,4.937557761,2.894461623,3.307086098,1.827762441,2.30810971,1.554414477,2.067099564,1.406279709,2.049192582,1.021151022,1.6509411,1.064329857,2.217032212
29,8,1373,49.60797399,50.39202601,28.504,3.128173182,0.085485427,8.638563554,7.86112359,7.991985449,7.416141574,9.966719235,9.318707377,10.88299456,10.20299591,10.12162924,9.573173314,9.06617491,8.733642948,8.302784805,8.092427537,7.599260289,7.391567098,6.901038437,6.764060704,6.047236376,6.109140922,4.713214019,4.937557761,2.894461623,3.307086098,1.827762441,2.30810971,1.554414477,2.067099564,1.406279709,2.049192582,1.021151022,1.6509411,1.064329857,2.217032212
30,8,1374,49.60797399,50.39202601,28.504,3.128173182,0.085485427,8.638563554,7.86112359,7.991985449,7.416141574,9.966719235,9.318707377,10.88299456,10.20299591,10.12162924,9.573173314,9.06617491,8.733642948,8.302784805,8.092427537,7.599260289,7.391567098,6.901038437,6.764060704,6.047236376,6.109140922,4.713214019,4.937557761,2.894461623,3.307086098,1.827762441,2.30810971,1.554414477,2.067099564,1.406279709,2.049192582,1.021151022,1.6509411,1.064329857,2.217032212
31,8,1375,49.60797399,50.39202601,28.504,3.128173182,0.085485427,8.638563554,7.86112359,7.991985449,7.416141574,9.966719235,9.318707377,10.88299456,10.20299591,10.12162924,9.573173314,9.06617491,8.733642948,8.302784805,8.092427537,7.599260289,7.391567098,6.901038437,6.764060704,6.047236376,6.109140922,4.713214019,4.937557761,2.894461623,3.307086098,1.827762441,2.30810971,1.554414477,2.067099564,1.406279709,2.049192582,1.021151022,1.6509411,1.064329857,2.217032212
32,8,1376,49.60797399,50.39202601,28.504,3.128173182,0.085485427,8.638563554,7.86112359,7.991985449,7.416141574,9.966719235,9.318707377,10.88299456,10.20299591,10.12162924,9.573173314,9.06617491,8.733642948,8.302784805,8.092427537,7.599260289,7.391567098,6.901038437,6.764060704,6.047236376,6.109140922,4.713214019,4.937557761,2.894461623,3.307086098,1.827762441,2.30810971,1.554414477,2.067099564,1.406279709,2.049192582,1.021151022,1.6509411,1.064329857,2.217032212
33,8,1377,49.60797399,50.39202601,28.504,3.128173182,0.085485427,8.638563554,7.86112359,7.991985449,7.416141574,9.966719235,9.318707377,10.88299456,10.20299591,10.12162924,9.573173314,9.06617491,8.733642948,8.302784805,8.092427537,7.599260289,7.391567098,6.901038437,6.764060704,6.047236376,6.109140922,4.713214019,4.937557761,2.894461623,3.307086098,1.827762441,2.30810971,1.554414477,2.067099564,1.406279709,2.049192582,1.021151022,1.6509411,1.064329857,2.217032212
34,8,1378,49.60797399,50.39202601,28.504,3.128173182,0.085485427,8.638563554,7.86112359,7.991985449,7.416141574,9.966719235,9.318707377,10.88299456,10.20299591,10.12162924,9.573173314,9.06617491,8.733642948,8.302784805,8.092427537,7.599260289,7.391567098,6.901038437,6.764060704,6.047236376,6.109140922,4.713214019,4.937557761,2.894461623,3.307086098,1.827762441,2.30810971,1.554414477,2.067099564,1.406279709,2.049192582,1.021151022,1.6509411,1.064329857,2.217032212
35,8,1379,49.60797399,50.39202601,28.504,3.128173182,0.085485427,8.638563554,7.86112359,7.991985449,7.416141574,9.966719235,9.318707377,10.88299456,10.20299591,10.12162924,9.573173314,9.06617491,8.733642948,8.302784805,8.092427537,7.599260289,7.391567098,6.901038437,6.764060704,6.047236376,6.109140922,4.713214019,4.937557761,2.894461623,3.307086098,1.827762441,2.30810971,1.554414477,2.067099564,1.406279709,2.049192582,1.021151022,1.6509411,1.064329857,2.217032212
36,8,1380,49.60797399,50.39202601,28.504,3.128173182,0.085485427,8.638563554,7.86112359,7.991985449,7.416141574,9.966719235,9.318707377,10.88299456,10.20299591,10.12162924,9.573173314,9.06617491,8.733642948,8.302784805,8.092427537,7.599260289,7.391567098,6.901038437,6.764060704,6.047236376,6.109140922,4.713214019,4.937557761,2.894461623,3.307086098,1.827762441,2.30810971,1.554414477,2.067099564,1.406279709,2.049192582,1.021151022,1.6509411,1.064329857,2.217032212
37,8,1381,49.65086034,50.34913966,29.128,3.125388305,0.083228295,8.642821042,7.80376964,7.853714901,7.278131302,9.316905447,8.706193715,10.82368482,10.15928905,10.15290957,9.603935921,9.137136839,8.792275177,8.295927274,8.087650314,7.666919302,7.463130793,6.942971049,6.785867118,6.167993621,6.208695971,4.925787825,5.168194734,3.19432688,3.593354665,1.854717036,2.359524215,1.528817834,2.04187328,1.357285916,1.988051352,1.052208467,1.705534016,1.08587217,2.254528736
38,8,1382,49.65086034,50.34913966,29.128,3.125388305,0.083228295,8.642821042,7.80376964,7.853714901,7.278131302,9.316905447,8.706193715,10.82368482,10.15928905,10.15290957,9.603935921,9.137136839,8.792275177,8.295927274,8.087650314,7.666919302,7.463130793,6.942971049,6.785867118,6.167993621,6.208695971,4.925787825,5.168194734,3.19432688,3.593354665,1.854717036,2.359524215,1.528817834,2.04187328,1.357285916,1.988051352,1.052208467,1.705534016,1.08587217,2.254528736
39,8,1383,49.65086034,50.34913966,29.128,3.125388305,0.083228295,8.642821042,7.80376964,7.853714901,7.278131302,9.316905447,8.706193715,10.82368482,10.15928905,10.15290957,9.603935921,9.137136839,8.792275177,8.295927274,8.087650314,7.666919302,7.463130793,6.942971049,6.785867118,6.167993621,6.208695971,4.925787825,5.168194734,3.19432688,3.593354665,1.854717036,2.359524215,1.528817834,2.04187328,1.357285916,1.988051352,1.052208467,1.705534016,1.08587217,2.254528736
40,8,1384,49.65086034,50.34913966,29.128,3.125388305,0.083228295,8.642821042,7.80376964,7.853714901,7.278131302,9.316905447,8.706193715,10.82368482,10.15928905,10.15290957,9.603935921,9.137136839,8.792275177,8.295927274,8.087650314,7.666919302,7.463130793,6.942971049,6.785867118,6.167993621,6.208695971,4.925787825,5.168194734,3.19432688,3.593354665,1.854717036,2.359524215,1.528817834,2.04187328,1.357285916,1.988051352,1.052208467,1.705534016,1.08587217,2.254528736
41,8,1385,49.65086034,50.34913966,29.128,3.125388305,0.083228295,8.642821042,7.80376964,7.853714901,7.278131302,9.316905447,8.706193715,10.82368482,10.15928905,10.15290957,9.603935921,9.137136839,8.792275177,8.295927274,8.087650314,7.666919302,7.463130793,6.942971049,6.785867118,6.167993621,6.208695971,4.925787825,5.168194734,3.19432688,3.593354665,1.854717036,2.359524215,1.528817834,2.04187328,1.357285916,1.988051352,1.052208467,1.705534016,1.08587217,2.254528736
42,8,1386,49.65086034,50.34913966,29.128,3.125388305,0.083228295,8.642821042,7.80376964,7.853714901,7.278131302,9.316905447,8.706193715,10.82368482,10.15928905,10.15290957,9.603935921,9.137136839,8.792275177,8.295927274,8.087650314,7.666919302,7.463130793,6.942971049,6.785867118,6.167993621,6.208695971,4.925787825,5.168194734,3.19432688,3.593354665,1.854717036,2.359524215,1.528817834,2.04187328,1.357285916,1.988051352,1.052208467,1.705534016,1.08587217,2.254528736
43,8,1387,49.65086034,50.34913966,29.128,3.125388305,0.083228295,8.642821042,7.80376964,7.853714901,7.278131302,9.316905447,8.706193715,10.82368482,10.15928905,10.15290957,9.603935921,9.137136839,8.792275177,8.295927274,8.087650314,7.666919302,7.463130793,6.942971049,6.785867118,6.167993621,6.208695971,4.925787825,5.168194734,3.19432688,3.593354665,1.854717036,2.359524215,1.528817834,2.04187328,1.357285916,1.988051352,1.052208467,1.705534016,1.08587217,2.254528736
44,8,1388,49.65086034,50.34913966,29.128,3.125388305,0.083228295,8.642821042,7.80376964,7.853714901,7.278131302,9.316905447,8.706193715,10.82368482,10.15928905,10.15290957,9.603935921,9.137136839,8.792275177,8.295927274,8.087650314,7.666919302,7.463130793,6.942971049,6.785867118,6.167993621,6.208695971,4.925787825,5.168194734,3.19432688,3.593354665,1.854717036,2.359524215,1.528817834,2.04187328,1.357285916,1.988051352,1.052208467,1.705534016,1.08587217,2.254528736
45,8,1389,49.65086034,50.34913966,29.128,3.125388305,0.083228295,8.642821042,7.80376964,7.853714901,7.278131302,9.316905447,8.706193715,10.82368482,10.15928905,10.15290957,9.603935921,9.137136839,8.792275177,8.295927274,8.087650314,7.666919302,7.463130793,6.942971049,6.785867118,6.167993621,6.208695971,4.925787825,5.168194734,3.19432688,3.593354665,1.854717036,2.359524215,1.528817834,2.04187328,1.357285916,1.988051352,1.052208467,1.705534016,1.08587217,2.254528736
46,8,1390,49.65086034,50.34913966,29.128,3.125388305,0.083228295,8.642821042,7.80376964,7.853714901,7.278131302,9.316905447,8.706193715,10.82368482,10.15928905,10.15290957,9.603935921,9.137136839,8.792275177,8.295927274,8.087650314,7.666919302,7.463130793,6.942971049,6.785867118,6.167993621,6.208695971,4.925787825,5.168194734,3.19432688,3.593354665,1.854717036,2.359524215,1.528817834,2.04187328,1.357285916,1.988051352,1.052208467,1.705534016,1.08587217,2.254528736
47,8,1391,49.65086034,50.34913966,29.128,3.125388305,0.083228295,8.642821042,7.80376964,7.853714901,7.278131302,9.316905447,8.706193715,10.82368482,10.15928905,10.15290957,9.603935921,9.137136839,8.792275177,8.295927274,8.087650314,7.666919302,7.463130793,6.942971049,6.785867118,6.167993621,6.208695971,4.925787825,5.168194734,3.19432688,3.593354665,1.854717036,2.359524215,1.528817834,2.04187328,1.357285916,1.988051352,1.052208467,1.705534016,1.08587217,2.254528736
48,8,1392,49.65086034,50.34913966,29.128,3.125388305,0.083228295,8.642821042,7.80376964,7.853714901,7.278131302,9.316905447,8.706193715,10.82368482,10.15928905,10.15290957,9.603935921,9.137136839,8.792275177,8.295927274,8.087650314,7.666919302,7.463130793,6.942971049,6.785867118,6.167993621,6.208695971,4.925787825,5.168194734,3.19432688,3.593354665,1.854717036,2.359524215,1.528817834,2.04187328,1.357285916,1.988051352,1.052208467,1.705534016,1.08587217,2.254528736
49,8,1393,49.69291068,50.30708932,29.762,3.132655795,0.080814895,8.634051496,7.739836164,7.823370466,7.239600803,8.69815004,8.119805149,10.6592799,10.0125153,10.1739947,9.625094286,9.20406665,8.850838836,8.295533731,8.090430692,7.718286378,7.519728588,6.984340602,6.808460464,6.27032843,6.282687357,5.124091833,5.37676952,3.489744164,3.883898908,1.930484284,2.454303205,1.513378159,2.029108512,1.309090477,1.930184836,1.06819123,1.743756319,1.103617454,2.292981061
50,8,1394,49.69291068,50.30708932,29.762,3.132655795,0.080814895,8.634051496,7.739836164,7.823370466,7.239600803,8.69815004,8.119805149,10.6592799,10.0125153,10.1739947,9.625094286,9.20406665,8.850838836,8.295533731,8.090430692,7.718286378,7.519728588,6.984340602,6.808460464,6.27032843,6.282687357,5.124091833,5.37676952,3.489744164,3.883898908,1.930484284,2.454303205,1.513378159,2.029108512,1.309090477,1.930184836,1.06819123,1.743756319,1.103617454,2.292981061
51,8,1395,49.69291068,50.30708932,29.762,3.132655795,0.080814895,8.634051496,7.739836164,7.823370466,7.239600803,8.69815004,8.119805149,10.6592799,10.0125153,10.1739947,9.625094286,9.20406665,8.850838836,8.295533731,8.090430692,7.718286378,7.519728588,6.984340602,6.808460464,6.27032843,6.282687357,5.124091833,5.37676952,3.489744164,3.883898908,1.930484284,2.454303205,1.513378159,2.029108512,1.309090477,1.930184836,1.06819123,1.743756319,1.103617454,2.292981061
52,8,1396,49.69291068,50.30708932,29.762,3.132655795,0.080814895,8.634051496,7.739836164,7.823370466,7.239600803,8.69815004,8.119805149,10.6592799,10.0125153,10.1739947,9.625094286,9.20406665,8.850838836,8.295533731,8.090430692,7.718286378,7.519728588,6.984340602,6.808460464,6.27032843,6.282687357,5.124091833,5.37676952,3.489744164,3.883898908,1.930484284,2.454303205,1.513378159,2.029108512,1.309090477,1.930184836,1.06819123,1.743756319,1.103617454,2.292981061
53,8,1397,49.69291068,50.30708932,29.762,3.132655795,0.080814895,8.634051496,7.739836164,7.823370466,7.239600803,8.69815004,8.119805149,10.6592799,10.0125153,10.1739947,9.625094286,9.20406665,8.850838836,8.295533731,8.090430692,7.718286378,7.519728588,6.984340602,6.808460464,6.27032843,6.282687357,5.124091833,5.37676952,3.489744164,3.883898908,1.930484284,2.454303205,1.513378159,2.029108512,1.309090477,1.930184836,1.06819123,1.743756319,1.103617454,2.292981061
54,8,1398,49.69291068,50.30708932,29.762,3.132655795,0.080814895,8.634051496,7.739836164,7.823370466,7.239600803,8.69815004,8.119805149,10.6592799,10.0125153,10.1739947,9.625094286,9.20406665,8.850838836,8.295533731,8.090430692,7.718286378,7.519728588,6.984340602,6.808460464,6.27032843,6.282687357,5.124091833,5.37676952,3.489744164,3.883898908,1.930484284,2.454303205,1.513378159,2.029108512,1.309090477,1.930184836,1.06819123,1.743756319,1.103617454,2.292981061
55,8,1399,49.69291068,50.30708932,29.762,3.132655795,0.080814895,8.634051496,7.739836164,7.823370466,7.239600803,8.69815004,8.119805149,10.6592799,10.0125153,10.1739947,9.625094286,9.20406665,8.850838836,8.295533731,8.090430692,7.718286378,7.519728588,6.984340602,6.808460464,6.27032843,6.282687357,5.124091833,5.37676952,3.489744164,3.883898908,1.930484284,2.454303205,1.513378159,2.029108512,1.309090477,1.930184836,1.06819123,1.743756319,1.103617454,2.292981061
56,8,1400,49.69291068,50.30708932,29.762,3.132655795,0.080814895,8.634051496,7.739836164,7.823370466,7.239600803,8.69815004,8.119805149,10.6592799,10.0125153,10.1739947,9.625094286,9.20406665,8.850838836,8.295533731,8.090430692,7.718286378,7.519728588,6.984340602,6.808460464,6.27032843,6.282687357,5.124091833,5.37676952,3.489744164,3.883898908,1.930484284,2.454303205,1.513378159,2.029108512,1.309090477,1.930184836,1.06819123,1.743756319,1.103617454,2.292981061
57,8,1401,49.69291068,50.30708932,29.762,3.132655795,0.080814895,8.634051496,7.739836164,7.823370466,7.239600803,8.69815004,8.119805149,10.6592799,10.0125153,10.1739947,9.625094286,9.20406665,8.850838836,8.295533731,8.090430692,7.718286378,7.519728588,6.984340602,6.808460464,6.27032843,6.282687357,5.124091833,5.37676952,3.489744164,3.883898908,1.930484284,2.454303205,1.513378159,2.029108512,1.309090477,1.930184836,1.06819123,1.743756319,1.103617454,2.292981061
58,8,1402,49.69291068,50.30708932,29.762,3.132655795,0.080814895,8.634051496,7.739836164,7.823370466,7.239600803,8.69815004,8.119805149,10.6592799,10.0125153,10.1739947,9.625094286,9.20406665,8.850838836,8.295533731,8.090430692,7.718286378,7.519728588,6.984340602,6.808460464,6.27032843,6.282687357,5.124091833,5.37676952,3.489744164,3.883898908,1.930484284,2.454303205,1.513378159,2.029108512,1.309090477,1.930184836,1.06819123,1.743756319,1.103617454,2.292981061
59,8,1403,49.69291068,50.30708932,29.762,3.132655795,0.080814895,8.634051496,7.739836164,7.823370466,7.239600803,8.69815004,8.119805149,10.6592799,10.0125153,10.1739947,9.625094286,9.20406665,8.850838836,8.295533731,8.090430692,7.718286378,7.519728588,6.984340602,6.808460464,6.27032843,6.282687357,5.124091833,5.37676952,3.489744164,3.883898908,1.930484284,2.454303205,1.513378159,2.029108512,1.309090477,1.930184836,1.06819123,1.743756319,1.103617454,2.292981061
60,8,1404,49.69291068,50.30708932,29.762,3.132655795,0.080814895,8.634051496,7.739836164,7.823370466,7.239600803,8.69815004,8.119805149,10.6592799,10.0125153,10.1739947,9.625094286,9.20406665,8.850838836,8.295533731,8.090430692,7.718286378,7.519728588,6.984340602,6.808460464,6.27032843,6.282687357,5.124091833,5.37676952,3.489744164,3.883898908,1.930484284,2.454303205,1.513378159,2.029108512,1.309090477,1.930184836,1.06819123,1.743756319,1.103617454,2.292981061
61,8,1405,49.73005817,50.26994183,30.417,3.177057033,0.063208444,8.66687761,7.731208378,7.806714734,7.208059901,8.203602558,7.649139309,10.35301995,9.726114044,10.18049133,9.63169572,9.260826374,8.902074293,8.309618221,8.106961785,7.744090103,7.550962614,7.028364367,6.836745532,6.35460326,6.334792728,5.307137969,5.556382583,3.759562566,4.15855811,2.06717742,2.601676763,1.506877166,2.029199104,1.267835596,1.883135971,1.064232398,1.755636295,1.118968373,2.337656869
62,8,1406,49.73005817,50.26994183,30.417,3.177057033,0.063208444,8.66687761,7.731208378,7.806714734,7.208059901,8.203602558,7.649139309,10.35301995,9.726114044,10.18049133,9.63169572,9.260826374,8.902074293,8.309618221,8.106961785,7.744090103,7.550962614,7.028364367,6.836745532,6.35460326,6.334792728,5.307137969,5.556382583,3.759562566,4.15855811,2.06717742,2.601676763,1.506877166,2.029199104,1.267835596,1.883135971,1.064232398,1.755636295,1.118968373,2.337656869
63,8,1407,49.73005817,50.26994183,30.417,3.177057033,0.063208444,8.66687761,7.731208378,7.806714734,7.208059901,8.203602558,7.649139309,10.35301995,9.726114044,10.18049133,9.63169572,9.260826374,8.902074293,8.309618221,8.106961785,7.744090103,7.550962614,7.028364367,6.836745532,6.35460326,6.334792728,5.307137969,5.556382583,3.759562566,4.15855811,2.06717742,2.601676763,1.506877166,2.029199104,1.267835596,1.883135971,1.064232398,1.755636295,1.118968373,2.337656869
64,8,1408,49.73005817,50.26994183,30.417,3.177057033,0.063208444,8.66687761,7.731208378,7.806714734,7.208059901,8.203602558,7.649139309,10.35301995,9.726114044,10.18049133,9.63169572,9.260826374,8.902074293,8.309618221,8.106961785,7.744090103,7.550962614,7.028364367,6.836745532,6.35460326,6.334792728,5.307137969,5.556382583,3.759562566,4.15855811,2.06717742,2.601676763,1.506877166,2.029199104,1.267835596,1.883135971,1.064232398,1.755636295,1.118968373,2.337656869
65,8,1409,49.73005817,50.26994183,30.417,3.177057033,0.063208444,8.66687761,7.731208378,7.806714734,7.208059901,8.203602558,7.649139309,10.35301995,9.726114044,10.18049133,9.63169572,9.260826374,8.902074293,8.309618221,8.106961785,7.744090103,7.550962614,7.028364367,6.836745532,6.35460326,6.334792728,5.307137969,5.556382583,3.759562566,4.15855811,2.06717742,2.601676763,1.506877166,2.029199104,1.267835596,1.883135971,1.064232398,1.755636295,1.118968373,2.337656869
66,8,1410,49.73005817,50.26994183,30.417,3.177057033,0.063208444,8.66687761,7.731208378,7.806714734,7.208059901,8.203602558,7.649139309,10.35301995,9.726114044,10.18049133,9.63169572,9.260826374,8.902074293,8.309618221,8.106961785,7.744090103,7.550962614,7.028364367,6.836745532,6.35460326,6.334792728,5.307137969,5.556382583,3.759562566,4.15855811,2.06717742,2.601676763,1.506877166,2.029199104,1.267835596,1.883135971,1.064232398,1.755636295,1.118968373,2.337656869
67,8,1411,49.73005817,50.26994183,30.417,3.177057033,0.063208444,8.66687761,7.731208378,7.806714734,7.208059901,8.203602558,7.649139309,10.35301995,9.726114044,10.18049133,9.63169572,9.260826374,8.902074293,8.309618221,8.106961785,7.744090103,7.550962614,7.028364367,6.836745532,6.35460326,6.334792728,5.307137969,5.556382583,3.759562566,4.15855811,2.06717742,2.601676763,1.506877166,2.029199104,1.267835596,1.883135971,1.064232398,1.755636295,1.118968373,2.337656869
68,8,1412,49.73005817,50.26994183,30.417,3.177057033,0.063208444,8.66687761,7.731208378,7.806714734,7.208059901,8.203602558,7.649139309,10.35301995,9.726114044,10.18049133,9.63169572,9.260826374,8.902074293,8.309618221,8.106961785,7.744090103,7.550962614,7.028364367,6.836745532,6.35460326,6.334792728,5.307137969,5.556382583,3.759562566,4.15855811,2.06717742,2.601676763,1.506877166,2.029199104,1.267835596,1.883135971,1.064232398,1.755636295,1.118968373,2.337656869
69,8,1413,49.73005817,50.26994183,30.417,3.177057033,0.063208444,8.66687761,7.731208378,7.806714734,7.208059901,8.203602558,7.649139309,10.35301995,9.726114044,10.18049133,9.63169572,9.260826374,8.902074293,8.309618221,8.106961785,7.744090103,7.550962614,7.028364367,6.836745532,6.35460326,6.334792728,5.307137969,5.556382583,3.759562566,4.15855811,2.06717742,2.601676763,1.506877166,2.029199104,1.267835596,1.883135971,1.064232398,1.755636295,1.118968373,2.337656869
70,8,1414,49.73005817,50.26994183,30.417,3.177057033,0.063208444,8.66687761,7.731208378,7.806714734,7.208059901,8.203602558,7.649139309,10.35301995,9.726114044,10.18049133,9.63169572,9.260826374,8.902074293,8.309618221,8.106961785,7.744090103,7.550962614,7.028364367,6.836745532,6.35460326,6.334792728,5.307137969,5.556382583,3.759562566,4.15855811,2.06717742,2.601676763,1.506877166,2.029199104,1.267835596,1.883135971,1.064232398,1.755636295,1.118968373,2.337656869
71,8,1415,49.73005817,50.26994183,30.417,3.177057033,0.063208444,8.66687761,7.731208378,7.806714734,7.208059901,8.203602558,7.649139309,10.35301995,9.726114044,10.18049133,9.63169572,9.260826374,8.902074293,8.309618221,8.106961785,7.744090103,7.550962614,7.028364367,6.836745532,6.35460326,6.334792728,5.307137969,5.556382583,3.759562566,4.15855811,2.06717742,2.601676763,1.506877166,2.029199104,1.267835596,1.883135971,1.064232398,1.755636295,1.118968373,2.337656869
72,8,1416,49.73005817,50.26994183,30.417,3.177057033,0.063208444,8.66687761,7.731208378,7.806714734,7.208059901,8.203602558,7.649139309,10.35301995,9.726114044,10.18049133,9.63169572,9.260826374,8.902074293,8.309618221,8.106961785,7.744090103,7.550962614,7.028364367,6.836745532,6.35460326,6.334792728,5.307137969,5.556382583,3.759562566,4.15855811,2.06717742,2.601676763,1.506877166,2.029199104,1.267835596,1.883135971,1.064232398,1.755636295,1.118968373,2.337656869
73,8,1417,49.76088929,50.23911071,31.08,3.178385422,0.064714646,8.763831629,7.765962667,7.798198009,7.174052934,7.843314608,7.311106633,9.905049593,9.31442623,10.16638306,9.62725412,9.323743734,8.955970514,8.349435933,8.147429393,7.750028712,7.579269781,7.061306363,6.882482344,6.397394525,6.365865691,5.439462747,5.682948916,3.996857667,4.402191596,2.255271448,2.792498232,1.503518821,2.03609136,1.23454004,1.830454818,1.046127585,1.725881717,1.165535522,2.406113054
74,8,1418,49.76088929,50.23911071,31.08,3.178385422,0.064714646,8.763831629,7.765962667,7.798198009,7.174052934,7.843314608,7.311106633,9.905049593,9.31442623,10.16638306,9.62725412,9.323743734,8.955970514,8.349435933,8.147429393,7.750028712,7.579269781,7.061306363,6.882482344,6.397394525,6.365865691,5.439462747,5.682948916,3.996857667,4.402191596,2.255271448,2.792498232,1.503518821,2.03609136,1.23454004,1.830454818,1.046127585,1.725881717,1.165535522,2.406113054
75,8,1419,49.76088929,50.23911071,31.08,3.178385422,0.064714646,8.763831629,7.765962667,7.798198009,7.174052934,7.843314608,7.311106633,9.905049593,9.31442623,10.16638306,9.62725412,9.323743734,8.955970514,8.349435933,8.147429393,7.750028712,7.579269781,7.061306363,6.882482344,6.397394525,6.365865691,5.439462747,5.682948916,3.996857667,4.402191596,2.255271448,2.792498232,1.503518821,2.03609136,1.23454004,1.830454818,1.046127585,1.725881717,1.165535522,2.406113054
76,8,1420,49.76088929,50.23911071,31.08,3.178385422,0.064714646,8.763831629,7.765962667,7.798198009,7.174052934,7.843314608,7.311106633,9.905049593,9.31442623,10.16638306,9.62725412,9.323743734,8.955970514,8.349435933,8.147429393,7.750028712,7.579269781,7.061306363,6.882482344,6.397394525,6.365865691,5.439462747,5.682948916,3.996857667,4.402191596,2.255271448,2.792498232,1.503518821,2.03609136,1.23454004,1.830454818,1.046127585,1.725881717,1.165535522,2.406113054
77,8,1421,49.76088929,50.23911071,31.08,3.178385422,0.064714646,8.763831629,7.765962667,7.798198009,7.174052934,7.843314608,7.311106633,9.905049593,9.31442623,10.16638306,9.62725412,9.323743734,8.955970514,8.349435933,8.147429393,7.750028712,7.579269781,7.061306363,6.882482344,6.397394525,6.365865691,5.439462747,5.682948916,3.996857667,4.402191596,2.255271448,2.792498232,1.503518821,2.03609136,1.23454004,1.830454818,1.046127585,1.725881717,1.165535522,2.406113054
78,8,1422,49.76088929,50.23911071,31.08,3.178385422,0.064714646,8.763831629,7.765962667,7.798198009,7.174052934,7.843314608,7.311106633,9.905049593,9.31442623,10.16638306,9.62725412,9.323743734,8.955970514,8.349435933,8.147429393,7.750028712,7.579269781,7.061306363,6.882482344,6.397394525,6.365865691,5.439462747,5.682948916,3.996857667,4.402191596,2.255271448,2.792498232,1.503518821,2.03609136,1.23454004,1.830454818,1.046127585,1.725881717,1.165535522,2.406113054
79,8,1423,49.76088929,50.23911071,31.08,3.178385422,0.064714646,8.763831629,7.765962667,7.798198009,7.174052934,7.843314608,7.311106633,9.905049593,9.31442623,10.16638306,9.62725412,9.323743734,8.955970514,8.349435933,8.147429393,7.750028712,7.579269781,7.061306363,6.882482344,6.397394525,6.365865691,5.439462747,5.682948916,3.996857667,4.402191596,2.255271448,2.792498232,1.503518821,2.03609136,1.23454004,1.830454818,1.046127585,1.725881717,1.165535522,2.406113054
80,8,1424,49.76088929,50.23911071,31.08,3.178385422,0.064714646,8.763831629,7.765962667,7.798198009,7.174052934,7.843314608,7.311106633,9.905049593,9.31442623,10.16638306,9.62725412,9.323743734,8.955970514,8.349435933,8.147429393,7.750028712,7.579269781,7.061306363,6.882482344,6.397394525,6.365865691,5.439462747,5.682948916,3.996857667,4.402191596,2.255271448,2.792498232,1.503518821,2.03609136,1.23454004,1.830454818,1.046127585,1.725881717,1.165535522,2.406113054
81,8,1425,49.76088929,50.23911071,31.08,3.178385422,0.064714646,8.763831629,7.765962667,7.798198009,7.174052934,7.843314608,7.311106633,9.905049593,9.31442623,10.16638306,9.62725412,9.323743734,8.955970514,8.349435933,8.147429393,7.750028712,7.579269781,7.061306363,6.882482344,6.397394525,6.365865691,5.439462747,5.682948916,3.996857667,4.402191596,2.255271448,2.792498232,1.503518821,2.03609136,1.23454004,1.830454818,1.046127585,1.725881717,1.165535522,2.406113054
82,8,1426,49.76088929,50.23911071,31.08,3.178385422,0.064714646,8.763831629,7.765962667,7.798198009,7.174052934,7.843314608,7.311106633,9.905049593,9.31442623,10.16638306,9.62725412,9.323743734,8.955970514,8.349435933,8.147429393,7.750028712,7.579269781,7.061306363,6.882482344,6.397394525,6.365865691,5.439462747,5.682948916,3.996857667,4.402191596,2.255271448,2.792498232,1.503518821,2.03609136,1.23454004,1.830454818,1.046127585,1.725881717,1.165535522,2.406113054
83,8,1427,49.76088929,50.23911071,31.08,3.178385422,0.064714646,8.763831629,7.765962667,7.798198009,7.174052934,7.843314608,7.311106633,9.905049593,9.31442623,10.16638306,9.62725412,9.323743734,8.955970514,8.349435933,8.147429393,7.750028712,7.579269781,7.061306363,6.882482344,6.397394525,6.365865691,5.439462747,5.682948916,3.996857667,4.402191596,2.255271448,2.792498232,1.503518821,2.03609136,1.23454004,1.830454818,1.046127585,1.725881717,1.165535522,2.406113054
